id,imdb_id,overview
103301,tt0099083,"The protagonist, Arkady, is a middle-aged man, the whole meaning of whose existence is women. His studio apartment is a cozy place for dating and short romances. Suddenly, changes occur in a measured life as the son from his first marriage is transferred to a Moscow university and moves to live with his father. Arkady begins to teach Kohl the science of communication with women but a small apartment becomes too cramped for two. The the younger generation has completely different views on free love.—ThobeyWan"
301876,tt0174446,"2020. Fifteen-year-old Vinnie Dawson has been wrongfully convicted of murder and subject to ""wrinkling,"" instantly aging him thirty years. Robbed of his youth, Vinnie sets out to find the real killer and clear his name."
73545,tt0167501,
448879,tt2327471,"Prequel to Kuzya's story tells about his adventures in the woods, and how he got into Natasha's apartment."
457307,tt6679360,"Don't call him Dimon is a 2017 Russian documentary film about the corrupt affairs of Prime Minister of Russia Dmitry Medvedev. According to the film, Dmitry Medvedev has stolen property estimated to be worth about $1.2 billion."
396987,tt0030428,The young widow refuses to pay the husband's debt to the landowner neighbor Smirnov. Smirnov in a rage causes her to a duel and then falls in love with her.
153561,tt1060243,"A young priest arrives in his first assignment to a small parish serving a working-class village in the north of Spain in 1936. He is a witness of the military uprising that precipitates the Spanish Civil War and, moved by his faith, he stands up to defend his people. From the beginning of the war, the village where the young protagonist arrives remains within the area of the Francoist military insubordinates. It soon becomes a top target of repression for being considered as a ""red village"". Based on a real story, the film portrays how the young priest commits himself to stand by his parishioners and how he denounces from the pulpit and before the Catholic Hierarchy the atrocities being committed on behalf of the Gospel (written of as a Holy Crusade) to the extent that he will risk his own life in the name of Christ. The loneliness haunting him brings Miguel close to Margari, a young schoolteacher, whose husband was killed by the fascists. Margari becomes the only shelter in the path of Miguel's helpless fight, as well as the only aid to offset his deep disappointment.—Helena Taberna"
366860,tt0054444,"El violetero has ""Tintan"" the main actor's nickname, as an Indian door to door flower seller in colonial Mexico's neighborhood of Xochimilco. One day he is requested by one of his customers to fix their garden and this becomes a recurring job. His new boss, a well educated woman sets to prove her younger sister wrong about their position in life by polishing the new gardener's education and manners. After some time they even go into business together with a flower shop. Perhaps a romance blossoms."
202865,tt1820701,"A new, very dangerous virus, spreading all over Europe in early 2011."
9765,tt0172515,"Psychiatrist Cora is in a professional crisis, two of her patients have succumbed to each other. Stanislaus Nagy appears in her practice, a strange young man possessed by Maria Callas. But Cora has anything but a harmless Callas admirer. The man suddenly claims to be the bodily devil and, hidden inside his poodle, has directed the life of the opera dives. Nagy also gains a strange power over Cora's fate."
213683,tt0191353,
57770,tt0135155,"On New Year's Eve, a girl wants to rob her rich mother's bank so that she stops working so hard and starts spending time with her daughter. The girl lacks parental warmth, her mother feels uncomfortable without a loved one."
142320,tt2508478,"After a stroke in the brain politician, Michele Spagnolo loses all his virtues and the ability to lie, something which soon has dire consequences."
430058,tt5792762,A man enters the world of politics with his family and funds his new party with illegal donations.
54309,tt0814380,"Luca Molinari is a student who has reached the last year of high school, convinced that he has very little chance of being promoted to the high school exam."
445840,tt6597454,A privileged young man in Madrid gets a reality check when his father is arrested on corruption charges and all of the family's assets are seized.
64043,tt0039342,"In 19th-century France, middle-aged orphans Gasparre and Battista, watchmen at an orphanage, find out from a soothsayer that one of them is the offspring of the Hangman of Paris and the other is the son of a count. But it is only a dream of theirs.—Salvatore Santangelo <pappagone2@libero.it>"
73649,tt0196176,"Leone Stella is a videogame billionaire who has lived an exciting life. Feeling close to death, he wants to leave the company to someone named as him, a man Leone Stella or a woman Stella Leone. A big number of contestants gather for a competition where they have to redo some of the adventures of the old man, the winner being the heir of the billionaire. Between them a radio host (L. S. DJ), a priest (Don Leone Stella), a killer (Leon Stella), a former strip-dancer, a young school teacher and a lucky Leone Stella carrying a space stone talisman owned by a Japanese gang.—Alessio F. Bragadini <alessio@post.com>"
